ID	Accession	Run title	BioProject accession	Experiment accession	Run data file type	File name 1	MD5 checksum 1	DownLoad1	File name 2	MD5 checksum 2	DownLoad2	Reference file name	MD5 for reference file	Assembly Name or Accession	Assembly Accession URL	other_db	accession_in_other_db	other_db_url
838	CRR504991	92Huang7	PRJCA009749	CRX445397	fastq	CRR504991_f1.fq.gz (3647797680 bytes)	6ffbde87dd0deed591ea494b29dc9adb	ftp://download.big.ac.cn/gsa/CRA007020/CRR504991/CRR504991_f1.fq.gz	CRR504991_r2.fq.gz (4130640339 bytes)	e2d54b8c05c137774150349cd20b74a4	ftp://download.big.ac.cn/gsa/CRA007020/CRR504991/CRR504991_r2.fq.gz							
839	CRR504992	Huangyesi3	PRJCA009749	CRX445398	fastq	CRR504992_f1.fq.gz (3610431234 bytes)	0da173e0124fa2886d9460b792776333	ftp://download.big.ac.cn/gsa/CRA007020/CRR504992/CRR504992_f1.fq.gz	CRR504992_r2.fq.gz (4266675941 bytes)	093b102be561cb421fd17c3c747d827d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504992/CRR504992_r2.fq.gz							
840	CRR504993	Fu8538	PRJCA009749	CRX445399	fastq	CRR504993_f1.fq.gz (3665320155 bytes)	f5902696ec475ae19f2e37b1a0c3108d	ftp://download.big.ac.cn/gsa/CRA007020/CRR504993/CRR504993_f1.fq.gz	CRR504993_r2.fq.gz (4276833789 bytes)	4dd3181b1bb1a7920f12fc75c39128bb	ftp://download.big.ac.cn/gsa/CRA007020/CRR504993/CRR504993_r2.fq.gz							
841	CRR504994	Xing26	PRJCA009749	CRX445400	fastq	CRR504994_f1.fq.gz (3448229806 bytes)	435f95402221a2e3603f192bf426ff64	ftp://download.big.ac.cn/gsa/CRA007020/CRR504994/CRR504994_f1.fq.gz	CRR504994_r2.fq.gz (3954535624 bytes)	7634b0bb684f66aa75fda314bf595078	ftp://download.big.ac.cn/gsa/CRA007020/CRR504994/CRR504994_r2.fq.gz							
842	CRR504995	79028	PRJCA009749	CRX445401	fastq	CRR504995_f1.fq.gz (3429342584 bytes)	0ae343e03766f538a0607a823aac2096	ftp://download.big.ac.cn/gsa/CRA007020/CRR504995/CRR504995_f1.fq.gz	CRR504995_r2.fq.gz (3940326373 bytes)	8836e36c76b0898807d30e0b95e2353f	ftp://download.big.ac.cn/gsa/CRA007020/CRR504995/CRR504995_r2.fq.gz							
843	CRR504996	Cheng435	PRJCA009749	CRX445402	fastq	CRR504996_f1.fq.gz (3338372030 bytes)	355ed2f361a239fc4270967f1f7ea79f	ftp://download.big.ac.cn/gsa/CRA007020/CRR504996/CRR504996_f1.fq.gz	CRR504996_r2.fq.gz (3852923079 bytes)	e004f227c3c4d649151841c5ce06bc97	ftp://download.big.ac.cn/gsa/CRA007020/CRR504996/CRR504996_r2.fq.gz							
844	CRR504997	H2	PRJCA009749	CRX445403	fastq	CRR504997_f1.fq.gz (3396646998 bytes)	ef8b2d96531e31490aba0006e814bf53	ftp://download.big.ac.cn/gsa/CRA007020/CRR504997/CRR504997_f1.fq.gz	CRR504997_r2.fq.gz (3877253133 bytes)	8fbedc9a0bac390df5d19d6ee451a61b	ftp://download.big.ac.cn/gsa/CRA007020/CRR504997/CRR504997_r2.fq.gz							
845	CRR504998	Fu96	PRJCA009749	CRX445404	fastq	CRR504998_f1.fq.gz (3456724766 bytes)	867f4f7c03f71c24e6d41de7bfd9580c	ftp://download.big.ac.cn/gsa/CRA007020/CRR504998/CRR504998_f1.fq.gz	CRR504998_r2.fq.gz (3962158219 bytes)	e10fa5a480b0bd944bc34e8e92968463	ftp://download.big.ac.cn/gsa/CRA007020/CRR504998/CRR504998_r2.fq.gz							
846	CRR504999	Yan38	PRJCA009749	CRX445405	fastq	CRR504999_f1.fq.gz (3188801533 bytes)	66015648922dacab10e22df0c48ef7d5	ftp://download.big.ac.cn/gsa/CRA007020/CRR504999/CRR504999_f1.fq.gz	CRR504999_r2.fq.gz (3771382135 bytes)	3d9dbdd84eb52438508414b18173b075	ftp://download.big.ac.cn/gsa/CRA007020/CRR504999/CRR504999_r2.fq.gz							
847	CRR505000	Liao2202	PRJCA009749	CRX445406	fastq	CRR505000_f1.fq.gz (3511683165 bytes)	9151f61ca158268493a105cefe6b90f8	ftp://download.big.ac.cn/gsa/CRA007020/CRR505000/CRR505000_f1.fq.gz	CRR505000_r2.fq.gz (4022094763 bytes)	234c95fd6cc988c3219a7ec96f9ae851	ftp://download.big.ac.cn/gsa/CRA007020/CRR505000/CRR505000_r2.fq.gz							
848	CRR505001	VG85_5	PRJCA009749	CRX445407	fastq	CRR505001_f1.fq.gz (3937247634 bytes)	3573a8f96a80ab6aabc717e4371a6452	ftp://download.big.ac.cn/gsa/CRA007020/CRR505001/CRR505001_f1.fq.gz	CRR505001_r2.fq.gz (4193801226 bytes)	b94416363cef7abdc7b31249f41ef3b5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505001/CRR505001_r2.fq.gz							
849	CRR505002	Dong623O2	PRJCA009749	CRX445408	fastq	CRR505002_f1.fq.gz (4240260364 bytes)	f7082ee8f25f4d778f0c9ac6fa0d54a2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505002/CRR505002_f1.fq.gz	CRR505002_r2.fq.gz (4501696830 bytes)	fb4d651a1e128a71dc56fcd998071d10	ftp://download.big.ac.cn/gsa/CRA007020/CRR505002/CRR505002_r2.fq.gz							
850	CRR505003	Ji876	PRJCA009749	CRX445409	fastq	CRR505003_f1.fq.gz (3529694053 bytes)	ab86571bcb9c536c1bca02218b7f0c55	ftp://download.big.ac.cn/gsa/CRA007020/CRR505003/CRR505003_f1.fq.gz	CRR505003_r2.fq.gz (3637901844 bytes)	621b3ca03ac2d43d1d6d8c104ed613f1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505003/CRR505003_r2.fq.gz							
851	CRR505004	85Huang14	PRJCA009749	CRX445410	fastq	CRR505004_f1.fq.gz (4247953880 bytes)	ba97be46d8f0562f0d7939603b5d05d8	ftp://download.big.ac.cn/gsa/CRA007020/CRR505004/CRR505004_f1.fq.gz	CRR505004_r2.fq.gz (4487351317 bytes)	1a9c11948cf2b69d762b3dd5dd97c7bc	ftp://download.big.ac.cn/gsa/CRA007020/CRR505004/CRR505004_r2.fq.gz							
852	CRR505005	Zongxi241	PRJCA009749	CRX445411	fastq	CRR505005_f1.fq.gz (3577430435 bytes)	4a4ad790a91e4f09719f126b95dfb24e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505005/CRR505005_f1.fq.gz	CRR505005_r2.fq.gz (4099244115 bytes)	5fb265bfdecb7ec8ce71bdb8fccb963a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505005/CRR505005_r2.fq.gz							
853	CRR505006	HuangC	PRJCA009749	CRX445412	fastq	CRR505006_f1.fq.gz (3582331396 bytes)	4fa920f27b51e013fa2508708da55cbe	ftp://download.big.ac.cn/gsa/CRA007020/CRR505006/CRR505006_f1.fq.gz	CRR505006_r2.fq.gz (3852041283 bytes)	13656d40ca2cce53c45d837c463fd5d5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505006/CRR505006_r2.fq.gz							
854	CRR505007	DaMO	PRJCA009749	CRX445413	fastq	CRR505007_f1.fq.gz (4004483511 bytes)	972285bf1ec747195f2b475fbbde9441	ftp://download.big.ac.cn/gsa/CRA007020/CRR505007/CRR505007_f1.fq.gz	CRR505007_r2.fq.gz (4120708584 bytes)	30bd9dceb2a397e8c1ad5bb8baaa84f2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505007/CRR505007_r2.fq.gz							
855	CRR505008	Guangyou5	PRJCA009749	CRX445414	fastq	CRR505008_f1.fq.gz (3063155959 bytes)	1946dafa3d8db53b2b58bee7dada2824	ftp://download.big.ac.cn/gsa/CRA007020/CRR505008/CRR505008_f1.fq.gz	CRR505008_r2.fq.gz (3496915700 bytes)	db03f670647bcd6e473d34c0da9f10a0	ftp://download.big.ac.cn/gsa/CRA007020/CRR505008/CRR505008_r2.fq.gz							
856	CRR505009	Dan3101	PRJCA009749	CRX445415	fastq	CRR505009_f1.fq.gz (4101442555 bytes)	ec2eae87ad9ef059afe6b13b58037e23	ftp://download.big.ac.cn/gsa/CRA007020/CRR505009/CRR505009_f1.fq.gz	CRR505009_r2.fq.gz (4234647194 bytes)	468610756fc21a04044fb3e85d432d9c	ftp://download.big.ac.cn/gsa/CRA007020/CRR505009/CRR505009_r2.fq.gz							
857	CRR505010	Zhebai1	PRJCA009749	CRX445416	fastq	CRR505010_f1.fq.gz (3715992506 bytes)	fbdb1a4d0b685c468523f53cbfc78060	ftp://download.big.ac.cn/gsa/CRA007020/CRR505010/CRR505010_f1.fq.gz	CRR505010_r2.fq.gz (3882769076 bytes)	a77e1fad86aa324e8dff90476bc1d44b	ftp://download.big.ac.cn/gsa/CRA007020/CRR505010/CRR505010_r2.fq.gz							
858	CRR505011	Ziyu3	PRJCA009749	CRX445417	fastq	CRR505011_f1.fq.gz (3174538283 bytes)	df3e154020f1635b7c7faa72f85b6564	ftp://download.big.ac.cn/gsa/CRA007020/CRR505011/CRR505011_f1.fq.gz	CRR505011_r2.fq.gz (3632084424 bytes)	f68ce91db94ca1273e419ff5eb470894	ftp://download.big.ac.cn/gsa/CRA007020/CRR505011/CRR505011_r2.fq.gz							
859	CRR505012	Lv28	PRJCA009749	CRX445418	fastq	CRR505012_f1.fq.gz (3283733130 bytes)	6670d7a87a8e115b187e5983a831a6db	ftp://download.big.ac.cn/gsa/CRA007020/CRR505012/CRR505012_f1.fq.gz	CRR505012_r2.fq.gz (3764691477 bytes)	12891bebc10d26c8ebd1315a0db5a0b6	ftp://download.big.ac.cn/gsa/CRA007020/CRR505012/CRR505012_r2.fq.gz							
860	CRR505013	Liao2204	PRJCA009749	CRX445419	fastq	CRR505013_f1.fq.gz (3601167684 bytes)	67bcf514c7936f32608597981439f8bb	ftp://download.big.ac.cn/gsa/CRA007020/CRR505013/CRR505013_f1.fq.gz	CRR505013_r2.fq.gz (3758923981 bytes)	cfe68003c25d02e7f0e35280940d0133	ftp://download.big.ac.cn/gsa/CRA007020/CRR505013/CRR505013_r2.fq.gz							
861	CRR505014	Zao49	PRJCA009749	CRX445420	fastq	CRR505014_f1.fq.gz (4277465344 bytes)	bcae334ee69d7110efd8b35a3e29bd23	ftp://download.big.ac.cn/gsa/CRA007020/CRR505014/CRR505014_f1.fq.gz	CRR505014_r2.fq.gz (4716777966 bytes)	4890a1d2329bb175d34eb7ca60bd9fdc	ftp://download.big.ac.cn/gsa/CRA007020/CRR505014/CRR505014_r2.fq.gz							
862	CRR505015	Xing83	PRJCA009749	CRX445421	fastq	CRR505015_f1.fq.gz (3333626779 bytes)	bf3cf4478136666d22ac6c64cc3e9214	ftp://download.big.ac.cn/gsa/CRA007020/CRR505015/CRR505015_f1.fq.gz	CRR505015_r2.fq.gz (3732745176 bytes)	daec69d49e6361ccc4d6cfb7fc7ff8c1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505015/CRR505015_r2.fq.gz							
863	CRR505016	Zhongxi042	PRJCA009749	CRX445422	fastq	CRR505016_f1.fq.gz (3454467078 bytes)	a62a80d72b4a6d73d31021e5a1ff5e1e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505016/CRR505016_f1.fq.gz	CRR505016_r2.fq.gz (3951414886 bytes)	e81b6d829331dd642256b6779b9f0950	ftp://download.big.ac.cn/gsa/CRA007020/CRR505016/CRR505016_r2.fq.gz							
864	CRR505017	M3736	PRJCA009749	CRX445423	fastq	CRR505017_f1.fq.gz (3245549171 bytes)	bd7e406d2e58b05cf5e5505c0a9f101e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505017/CRR505017_f1.fq.gz	CRR505017_r2.fq.gz (3726888695 bytes)	8dd356d681bb5aeedf62b40ed346eedd	ftp://download.big.ac.cn/gsa/CRA007020/CRR505017/CRR505017_r2.fq.gz							
865	CRR505018	Ji432	PRJCA009749	CRX445424	fastq	CRR505018_f1.fq.gz (4066020761 bytes)	6c90b04136df1252d64d325d2c41e1d5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505018/CRR505018_f1.fq.gz	CRR505018_r2.fq.gz (4619131812 bytes)	07bcbb467040a73061b44298cc3fec94	ftp://download.big.ac.cn/gsa/CRA007020/CRR505018/CRR505018_r2.fq.gz							
866	CRR505019	91Huang15	PRJCA009749	CRX445425	fastq	CRR505019_f1.fq.gz (3545512298 bytes)	e1576cc2fa5a3a73f96405498c033ddd	ftp://download.big.ac.cn/gsa/CRA007020/CRR505019/CRR505019_f1.fq.gz	CRR505019_r2.fq.gz (4014328439 bytes)	868f0b6d962e35c0d7bd0a76e89a9392	ftp://download.big.ac.cn/gsa/CRA007020/CRR505019/CRR505019_r2.fq.gz							
867	CRR505020	Yuanwu02	PRJCA009749	CRX445426	fastq	CRR505020_f1.fq.gz (3779454278 bytes)	9867c0d79f2394aa7f5410c6b049e06e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505020/CRR505020_f1.fq.gz	CRR505020_r2.fq.gz (3913320133 bytes)	4d1e88dfbb8f57ff8ff2f9c0085592b4	ftp://download.big.ac.cn/gsa/CRA007020/CRR505020/CRR505020_r2.fq.gz							
868	CRR505021	Chihuang32	PRJCA009749	CRX445427	fastq	CRR505021_f1.fq.gz (3602943305 bytes)	83e2cd866fab07739287454da01b633e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505021/CRR505021_f1.fq.gz	CRR505021_r2.fq.gz (4121316279 bytes)	b348ca537c687d25a07193d15cbf4467	ftp://download.big.ac.cn/gsa/CRA007020/CRR505021/CRR505021_r2.fq.gz							
869	CRR505022	Zhong741	PRJCA009749	CRX445428	fastq	CRR505022_f1.fq.gz (4104155159 bytes)	72ee4cca680bfba03dbaa7430a3db735	ftp://download.big.ac.cn/gsa/CRA007020/CRR505022/CRR505022_f1.fq.gz	CRR505022_r2.fq.gz (4450085190 bytes)	72b38320ea46c276e6aea4f2f970e367	ftp://download.big.ac.cn/gsa/CRA007020/CRR505022/CRR505022_r2.fq.gz							
870	CRR505023	Qi319	PRJCA009749	CRX445429	fastq	CRR505023_f1.fq.gz (3336814826 bytes)	ca4beb3c499b1dc4d3e3cd693eae44ff	ftp://download.big.ac.cn/gsa/CRA007020/CRR505023/CRR505023_f1.fq.gz	CRR505023_r2.fq.gz (3851221840 bytes)	a14b81c9a85750178e6d05697d580235	ftp://download.big.ac.cn/gsa/CRA007020/CRR505023/CRR505023_r2.fq.gz							
871	CRR505024	Huangjin63	PRJCA009749	CRX445430	fastq	CRR505024_f1.fq.gz (3222216126 bytes)	6fc755e20d031af66cdf6503dc32acb5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505024/CRR505024_f1.fq.gz	CRR505024_r2.fq.gz (3421213913 bytes)	3aeeb9295877f294fa31e574f570c7c1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505024/CRR505024_r2.fq.gz							
872	CRR505025	Wu306	PRJCA009749	CRX445431	fastq	CRR505025_f1.fq.gz (3312960269 bytes)	0a1f76a68096727141372d5329e4c89b	ftp://download.big.ac.cn/gsa/CRA007020/CRR505025/CRR505025_f1.fq.gz	CRR505025_r2.fq.gz (3508721950 bytes)	c4b09c3f12d0afc2914f3e1477f998ea	ftp://download.big.ac.cn/gsa/CRA007020/CRR505025/CRR505025_r2.fq.gz							
873	CRR505026	Wu302	PRJCA009749	CRX445432	fastq	CRR505026_f1.fq.gz (3384284780 bytes)	93d02d106556c29bb0ddf455c79b6d84	ftp://download.big.ac.cn/gsa/CRA007020/CRR505026/CRR505026_f1.fq.gz	CRR505026_r2.fq.gz (3574488671 bytes)	3689b9725161657cbe141bb0ac2a86ae	ftp://download.big.ac.cn/gsa/CRA007020/CRR505026/CRR505026_r2.fq.gz							
874	CRR505027	Fu85	PRJCA009749	CRX445433	fastq	CRR505027_f1.fq.gz (3520596878 bytes)	aa229b56ac0a6d6625522045fa2813aa	ftp://download.big.ac.cn/gsa/CRA007020/CRR505027/CRR505027_f1.fq.gz	CRR505027_r2.fq.gz (4051438343 bytes)	d0d31550823c3979a6b9bb8fd4cfa9db	ftp://download.big.ac.cn/gsa/CRA007020/CRR505027/CRR505027_r2.fq.gz							
875	CRR505028	Chaoxianbai	PRJCA009749	CRX445434	fastq	CRR505028_f1.fq.gz (3652950417 bytes)	f2d4e312ce0963a35a7643bc4e012ffa	ftp://download.big.ac.cn/gsa/CRA007020/CRR505028/CRR505028_f1.fq.gz	CRR505028_r2.fq.gz (4168500534 bytes)	cf93b9c30808e842087fefe907729da0	ftp://download.big.ac.cn/gsa/CRA007020/CRR505028/CRR505028_r2.fq.gz							
876	CRR505029	Fu8701	PRJCA009749	CRX445435	fastq	CRR505029_f1.fq.gz (3402449404 bytes)	511d548fc5a81ab0e241359686d91906	ftp://download.big.ac.cn/gsa/CRA007020/CRR505029/CRR505029_f1.fq.gz	CRR505029_r2.fq.gz (3850124121 bytes)	e0572d36bc71d57fc4a6972e8335a1cb	ftp://download.big.ac.cn/gsa/CRA007020/CRR505029/CRR505029_r2.fq.gz							
877	CRR505030	Zheng22	PRJCA009749	CRX445436	fastq	CRR505030_f1.fq.gz (4273162484 bytes)	e034680c58a934f04431918f7d87830a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505030/CRR505030_f1.fq.gz	CRR505030_r2.fq.gz (4620142607 bytes)	80034a52c9c270d16615c0aed57d4aae	ftp://download.big.ac.cn/gsa/CRA007020/CRR505030/CRR505030_r2.fq.gz							
878	CRR505031	Chi545	PRJCA009749	CRX445437	fastq	CRR505031_f1.fq.gz (3204267456 bytes)	512834ceb56267dbe0ae594f8a2ccf6b	ftp://download.big.ac.cn/gsa/CRA007020/CRR505031/CRR505031_f1.fq.gz	CRR505031_r2.fq.gz (3371875413 bytes)	8f62dcab181c1176a0210ba9684beb35	ftp://download.big.ac.cn/gsa/CRA007020/CRR505031/CRR505031_r2.fq.gz							
879	CRR505032	Zhong128	PRJCA009749	CRX445438	fastq	CRR505032_f1.fq.gz (3308470581 bytes)	f02ac2bb1047a5d5fb0749e9c2b5d8f5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505032/CRR505032_f1.fq.gz	CRR505032_r2.fq.gz (3727675870 bytes)	f8285aa9cd0869928bb0c039940ba5c8	ftp://download.big.ac.cn/gsa/CRA007020/CRR505032/CRR505032_r2.fq.gz							
880	CRR505033	Weifeng322	PRJCA009749	CRX445439	fastq	CRR505033_f1.fq.gz (3393401963 bytes)	86689bfa3fc43ea35164bb94df2fa93e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505033/CRR505033_f1.fq.gz	CRR505033_r2.fq.gz (3909919550 bytes)	980658531c2e07d25aef608f970e28f1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505033/CRR505033_r2.fq.gz							
881	CRR505034	Yue39_4	PRJCA009749	CRX445440	fastq	CRR505034_f1.fq.gz (3640085579 bytes)	25bbb1fb5e72bf04a718ed68df1b24d7	ftp://download.big.ac.cn/gsa/CRA007020/CRR505034/CRR505034_f1.fq.gz	CRR505034_r2.fq.gz (4207256867 bytes)	f6bbf446e4d1c5ecf7cba2b02a724aa0	ftp://download.big.ac.cn/gsa/CRA007020/CRR505034/CRR505034_r2.fq.gz							
882	CRR505035	A801	PRJCA009749	CRX445441	fastq	CRR505035_f1.fq.gz (3390093495 bytes)	37dd9171aa6ff68773c446a2d60628ef	ftp://download.big.ac.cn/gsa/CRA007020/CRR505035/CRR505035_f1.fq.gz	CRR505035_r2.fq.gz (3926355167 bytes)	cf9ce138a2d98f3a88eb57cd58a311f7	ftp://download.big.ac.cn/gsa/CRA007020/CRR505035/CRR505035_r2.fq.gz							
883	CRR505036	Ye488	PRJCA009749	CRX445442	fastq	CRR505036_f1.fq.gz (3382455759 bytes)	1989e1f994c718ce3e2f2c2ec5c93946	ftp://download.big.ac.cn/gsa/CRA007020/CRR505036/CRR505036_f1.fq.gz	CRR505036_r2.fq.gz (3898863024 bytes)	5915173402c4693af6813ff655c47eff	ftp://download.big.ac.cn/gsa/CRA007020/CRR505036/CRR505036_r2.fq.gz							
884	CRR505037	488	PRJCA009749	CRX445443	fastq	CRR505037_f1.fq.gz (3304898740 bytes)	5a7b79e041c55d510f4ae11b4e2500c2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505037/CRR505037_f1.fq.gz	CRR505037_r2.fq.gz (3829393278 bytes)	6caea23de8e61ece37ee76a911783952	ftp://download.big.ac.cn/gsa/CRA007020/CRR505037/CRR505037_r2.fq.gz							
885	CRR505038	5003	PRJCA009749	CRX445444	fastq	CRR505038_f1.fq.gz (3229892776 bytes)	4efa979176e995714aeb4e8a7315124c	ftp://download.big.ac.cn/gsa/CRA007020/CRR505038/CRR505038_f1.fq.gz	CRR505038_r2.fq.gz (3429869915 bytes)	56aac1606db366cf2a48e408042c29fc	ftp://download.big.ac.cn/gsa/CRA007020/CRR505038/CRR505038_r2.fq.gz							
886	CRR505039	Ye478	PRJCA009749	CRX445445	fastq	CRR505039_f1.fq.gz (3475833728 bytes)	cc86e6886e03ec29396cd3ba47603400	ftp://download.big.ac.cn/gsa/CRA007020/CRR505039/CRR505039_f1.fq.gz	CRR505039_r2.fq.gz (4137476506 bytes)	6d56faeb2f89e7ecc0cc610fbb51840e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505039/CRR505039_r2.fq.gz							
887	CRR505040	32	PRJCA009749	CRX445446	fastq	CRR505040_f1.fq.gz (3379460728 bytes)	d7124c83a7581ee1de72dca3222d9bc5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505040/CRR505040_f1.fq.gz	CRR505040_r2.fq.gz (3611047665 bytes)	db53059602e112014cf4183d9f71e707	ftp://download.big.ac.cn/gsa/CRA007020/CRR505040/CRR505040_r2.fq.gz							
888	CRR505041	Ye8112	PRJCA009749	CRX445447	fastq	CRR505041_f1.fq.gz (3227358498 bytes)	19acbc4feb6077fa7d98bfb0df5e8a45	ftp://download.big.ac.cn/gsa/CRA007020/CRR505041/CRR505041_f1.fq.gz	CRR505041_r2.fq.gz (3428548868 bytes)	5cb0445bfcf25d4677bbda3bcbf74081	ftp://download.big.ac.cn/gsa/CRA007020/CRR505041/CRR505041_r2.fq.gz							
889	CRR505042	F522	PRJCA009749	CRX445448	fastq	CRR505042_f1.fq.gz (3611859389 bytes)	1bf762daa812cace97d2263ed98daa77	ftp://download.big.ac.cn/gsa/CRA007020/CRR505042/CRR505042_f1.fq.gz	CRR505042_r2.fq.gz (3823067579 bytes)	72b04a3a3c39fe218488c36e5ab6310e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505042/CRR505042_r2.fq.gz							
890	CRR505043	A632	PRJCA009749	CRX445449	fastq	CRR505043_f1.fq.gz (3838357159 bytes)	6cd8b1985d33092960f6542e08924594	ftp://download.big.ac.cn/gsa/CRA007020/CRR505043/CRR505043_f1.fq.gz	CRR505043_r2.fq.gz (4349205702 bytes)	f38a70951d1cb25d02806577f29cb4eb	ftp://download.big.ac.cn/gsa/CRA007020/CRR505043/CRR505043_r2.fq.gz							
891	CRR505044	DH65232_DH9	PRJCA009749	CRX445450	fastq	CRR505044_f1.fq.gz (3353854346 bytes)	c70fdb24df86c001e568a87efd5cd3e3	ftp://download.big.ac.cn/gsa/CRA007020/CRR505044/CRR505044_f1.fq.gz	CRR505044_r2.fq.gz (3795837359 bytes)	c04e264f1a1032912b14fbbe7a02cabe	ftp://download.big.ac.cn/gsa/CRA007020/CRR505044/CRR505044_r2.fq.gz							
892	CRR505045	FR218	PRJCA009749	CRX445451	fastq	CRR505045_f1.fq.gz (3478675878 bytes)	c570af89f927bb5c63cc7936343fe304	ftp://download.big.ac.cn/gsa/CRA007020/CRR505045/CRR505045_f1.fq.gz	CRR505045_r2.fq.gz (4061887974 bytes)	8aa8ef7907585e3379202cdc19171d26	ftp://download.big.ac.cn/gsa/CRA007020/CRR505045/CRR505045_r2.fq.gz							
893	CRR505046	Wu109	PRJCA009749	CRX445452	fastq	CRR505046_f1.fq.gz (3373263601 bytes)	99aa01ae0c2810f019f7ea31f17508c1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505046/CRR505046_f1.fq.gz	CRR505046_r2.fq.gz (3870637115 bytes)	1697a4db33567a5767e871cbd80706ef	ftp://download.big.ac.cn/gsa/CRA007020/CRR505046/CRR505046_r2.fq.gz							
894	CRR505047	Zheng58	PRJCA009749	CRX445453	fastq	CRR505047_f1.fq.gz (3487154301 bytes)	a379490670097d5ec17a9c897928c2cf	ftp://download.big.ac.cn/gsa/CRA007020/CRR505047/CRR505047_f1.fq.gz	CRR505047_r2.fq.gz (4195029735 bytes)	3b3f837115dd5d296cad75cf4e1a244c	ftp://download.big.ac.cn/gsa/CRA007020/CRR505047/CRR505047_r2.fq.gz							
895	CRR505048	Liao5110	PRJCA009749	CRX445454	fastq	CRR505048_f1.fq.gz (3312752128 bytes)	0ea038a2dc5243eadd9e1736a6ec5f7d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505048/CRR505048_f1.fq.gz	CRR505048_r2.fq.gz (3845361984 bytes)	03d8be57a82772152bce59073faea9db	ftp://download.big.ac.cn/gsa/CRA007020/CRR505048/CRR505048_r2.fq.gz							
896	CRR505049	72_105	PRJCA009749	CRX445455	fastq	CRR505049_f1.fq.gz (3629890575 bytes)	74d2338f41c480a5ef75f9f77a653673	ftp://download.big.ac.cn/gsa/CRA007020/CRR505049/CRR505049_f1.fq.gz	CRR505049_r2.fq.gz (4152827561 bytes)	55206cb972ebbea23654405e353e8c0a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505049/CRR505049_r2.fq.gz							
897	CRR505050	GR29086_3	PRJCA009749	CRX445456	fastq	CRR505050_f1.fq.gz (3418674350 bytes)	923610dbd5fa5f46bd5ceaf382fbe097	ftp://download.big.ac.cn/gsa/CRA007020/CRR505050/CRR505050_f1.fq.gz	CRR505050_r2.fq.gz (3683023242 bytes)	faff00f68ff8300da2c307a48b78daed	ftp://download.big.ac.cn/gsa/CRA007020/CRR505050/CRR505050_r2.fq.gz							
898	CRR505051	Liao7794	PRJCA009749	CRX445457	fastq	CRR505051_f1.fq.gz (3661971320 bytes)	ef2958a0f3d1c5d4d459b5837ddad87c	ftp://download.big.ac.cn/gsa/CRA007020/CRR505051/CRR505051_f1.fq.gz	CRR505051_r2.fq.gz (4210317202 bytes)	b620316bee74266728104c2b493d6705	ftp://download.big.ac.cn/gsa/CRA007020/CRR505051/CRR505051_r2.fq.gz							
899	CRR505052	M9	PRJCA009749	CRX445458	fastq	CRR505052_f1.fq.gz (3361271134 bytes)	5c6113f87e5d7be7297a5a2f0cbb176d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505052/CRR505052_f1.fq.gz	CRR505052_r2.fq.gz (3596542610 bytes)	2c9f9df403ff75ad0a7527469965d2d3	ftp://download.big.ac.cn/gsa/CRA007020/CRR505052/CRR505052_r2.fq.gz							
900	CRR505053	K12	PRJCA009749	CRX445459	fastq	CRR505053_f1.fq.gz (3438151190 bytes)	cb5f1359b4e2ad93e2d5a0d5bf7dfd76	ftp://download.big.ac.cn/gsa/CRA007020/CRR505053/CRR505053_f1.fq.gz	CRR505053_r2.fq.gz (4118048340 bytes)	b0b7eb9201bba55782f8622fa7d100bc	ftp://download.big.ac.cn/gsa/CRA007020/CRR505053/CRR505053_r2.fq.gz							
